TIMESTAMP,L101_volume,L102_volume,L103_volume,L104_volume,L106_volume,L107_volume,L108_volume,L101_occupancy,L102_occupancy,L103_occupancy,L104_occupancy,L106_occupancy,L107_occupancy,L108_occupancy
4/18/00 19:42,42,54,31,40,36,24,6,46.46,15.36,20.87,88.20,7.87,100.00,2.36
4/18/00 19:43,28,67,19,31,36,36,25,53.15,18.51,25.59,88.59,9.45,100.00,6.69
4/18/00 19:45,30,47,35,36,44,45,45,53.55,12.21,17.72,100.00,13.78,76.78,45.67
4/18/00 19:46,23,47,33,39,63,37,39,50.00,13.39,14.96,98.83,17.72,79.14,54.33
4/18/00 19:48,31,56,43,44,62,27,46,51.97,32.68,29.92,100.00,24.81,100.00,51.97
4/18/00 19:49,35,54,56,34,68,20,48,53.55,19.69,20.47,100.00,33.47,87.80,52.37
4/18/00 19:51,36,32,44,20,58,47,34,56.70,8.27,46.85,100.00,48.43,94.10,55.12
4/18/00 19:52,25,60,53,23,60,46,38,51.97,16.93,38.59,100.00,41.34,85.83,22.44
4/18/00 19:54,29,58,56,35,50,42,49,56.30,22.44,42.13,77.17,32.29,70.87,53.55
4/18/00 19:55,30,45,55,39,81,39,38,53.15,23.23,19.29,100.00,40.16,65.36,58.27
4/18/00 19:57,32,59,58,24,68,50,42,55.12,47.64,51.19,93.31,32.68,60.63,47.64
4/18/00 19:58,26,48,55,37,66,38,37,58.67,17.72,70.48,100.00,29.53,48.43,29.92
4/18/00 20:00,58,37,46,38,63,29,44,58.67,10.24,42.52,100.00,34.65,18.51,34.65
4/18/00 20:01,59,52,54,38,72,44,38,36.62,16.54,49.22,80.32,38.19,16.54,37.40
4/18/00 20:03,49,51,52,40,74,34,42,26.38,14.96,27.56,64.97,37.80,8.66,38.59
4/18/00 20:04,59,41,48,35,56,40,43,20.08,10.63,61.42,81.90,24.81,10.24,58.27
4/18/00 20:06,50,38,48,43,63,42,35,29.53,11.81,71.66,38.98,32.29,10.63,43.31
4/18/00 20:07,55,56,47,40,59,42,47,46.07,17.72,52.37,76.78,32.68,12.21,47.64
4/18/00 20:09,47,49,48,35,58,32,47,40.55,20.87,44.49,97.65,32.29,8.27,57.09
4/18/00 20:10,48,57,47,28,60,39,38,37.80,22.05,55.12,78.75,26.38,12.21,58.67
4/18/00 20:12,51,36,42,26,63,30,48,39.37,11.02,46.07,100.00,34.25,7.09,56.30
4/18/00 20:13,42,48,40,39,60,34,45,78.75,27.56,53.94,100.00,30.71,9.84,56.30
4/18/00 20:15,55,63,47,28,50,35,37,64.18,42.52,76.38,87.80,60.63,8.66,67.33
4/18/00 20:16,46,51,51,26,62,50,36,63.00,18.11,69.69,100.00,25.59,12.60,55.91
4/18/00 20:18,45,63,44,27,54,33,38,63.78,20.08,50.40,100.00,25.59,7.87,44.89
4/18/00 20:19,45,43,55,29,63,33,37,87.41,15.75,47.25,100.00,32.29,9.06,61.42
4/18/00 20:21,53,45,44,35,56,39,45,49.22,22.84,34.65,100.00,22.44,12.21,62.21
4/18/00 20:22,35,55,57,25,60,41,34,90.95,18.11,30.71,92.13,54.73,10.63,67.33
4/18/00 20:24,1,0,1,1,2,0,0,0.00,0.00,0.39,1.18,0.39,0.00,0.79
4/18/00 20:25,57,49,50,24,65,30,34,56.30,19.29,36.22,100.00,34.25,7.09,65.75
4/18/00 20:27,52,50,59,29,68,31,46,68.90,24.41,60.63,100.00,32.68,7.48,57.88
4/18/00 20:28,47,46,45,28,64,42,42,55.12,19.29,65.36,100.00,37.01,9.84,59.45
4/18/00 20:30,48,52,53,26,52,42,42,94.50,22.84,53.94,100.00,51.58,12.60,75.99
4/18/00 20:31,44,45,51,29,60,48,32,83.86,18.90,69.69,100.00,30.71,11.02,100.00
4/18/00 20:33,47,53,53,24,68,38,42,66.54,12.99,55.91,100.00,31.89,9.84,79.53
4/18/00 20:34,38,42,54,32,56,44,38,70.87,20.87,46.07,100.00,37.80,11.42,46.07
4/18/00 20:36,50,60,44,24,53,35,31,81.11,24.81,46.07,100.00,31.50,7.87,63.39
4/18/00 20:37,53,47,52,32,64,52,43,73.63,14.57,36.62,100.00,31.50,13.78,57.48
4/18/00 20:39,53,48,42,42,59,41,39,69.69,13.39,25.99,100.00,25.59,15.36,57.09
4/18/00 20:40,40,48,52,33,57,35,38,74.42,12.99,59.85,99.22,27.17,13.39,57.09
4/18/00 20:42,62,59,53,36,52,40,40,56.70,16.54,39.37,100.00,43.70,9.84,56.70
4/18/00 20:43,53,57,43,32,58,31,35,57.09,18.90,31.50,85.44,37.80,7.48,63.78
4/18/00 20:45,46,66,51,40,66,47,50,76.78,23.62,30.32,72.45,40.55,11.02,55.12
4/18/00 20:46,51,48,60,44,50,48,39,63.78,15.36,56.30,72.84,31.10,14.57,44.49
4/18/00 20:48,38,38,49,36,65,45,45,85.83,11.42,60.24,98.04,28.74,23.23,44.49
4/18/00 20:49,52,41,50,35,66,42,34,74.81,11.02,65.75,85.83,39.77,14.57,42.13
4/18/00 20:51,43,46,55,43,59,41,43,66.54,10.63,55.52,72.05,36.62,10.63,38.59
4/18/00 20:52,29,51,46,44,52,43,43,88.20,13.78,74.42,71.27,26.77,10.63,27.95
4/18/00 20:54,66,54,58,39,58,37,32,64.57,13.39,57.09,53.15,25.20,9.45,31.89
4/18/00 20:55,49,58,34,40,63,40,44,64.97,17.32,12.99,61.42,22.44,11.42,17.32
4/18/00 20:57,46,54,52,49,60,42,47,63.00,15.75,22.44,66.54,18.90,14.57,29.53
4/18/00 20:58,43,65,53,49,55,38,41,56.70,18.90,19.29,59.06,29.14,10.24,29.53
4/18/00 21:00,54,39,51,32,53,49,28,51.97,10.24,61.03,75.99,25.20,12.60,21.66
4/18/00 21:01,46,42,35,42,63,40,39,52.37,9.06,13.78,34.25,24.41,9.45,19.69
4/18/00 21:03,55,38,42,42,55,44,41,65.75,9.06,14.57,36.22,23.23,22.05,22.44
4/18/00 21:04,46,47,48,40,65,33,34,74.02,33.86,55.91,42.52,30.71,9.84,27.17
4/18/00 21:06,52,44,38,56,61,29,41,63.78,13.78,37.01,58.67,23.23,7.09,19.29
4/18/00 21:07,52,45,51,34,61,42,30,65.36,15.36,60.63,86.62,27.95,9.06,9.45
4/18/00 21:09,38,55,45,35,59,33,34,73.63,23.62,64.97,90.56,22.44,8.66,12.99
4/18/00 21:10,55,44,39,35,61,49,37,62.21,14.57,46.85,88.59,20.87,14.96,37.40
4/18/00 21:12,48,57,47,37,62,50,40,50.00,25.59,80.72,100.00,18.90,14.57,38.59
4/18/00 21:13,49,60,35,44,52,40,36,53.55,44.10,55.52,100.00,24.41,14.17,52.76
4/18/00 21:15,55,52,51,37,56,32,48,55.12,35.04,55.52,100.00,25.59,8.27,44.89
4/18/00 21:16,43,54,41,27,46,41,28,59.85,26.38,29.53,100.00,15.75,10.24,30.32
4/18/00 21:18,35,34,40,35,53,43,39,35.83,11.42,25.20,100.00,20.47,13.78,50.00
4/18/00 21:19,47,45,42,25,65,44,36,12.99,14.96,12.60,100.00,24.02,29.14,45.67
4/18/00 21:21,40,51,47,29,66,40,42,19.69,15.75,23.62,83.47,25.99,20.47,40.55
4/18/00 21:22,43,43,46,35,61,37,35,16.14,16.14,28.35,81.50,28.35,21.66,25.20
4/18/00 21:24,40,50,55,41,67,36,30,14.57,14.57,30.71,73.23,23.62,8.66,12.21
4/18/00 21:25,49,55,53,32,78,40,39,23.62,23.62,68.51,75.99,24.41,11.42,32.29
4/18/00 21:27,57,48,40,40,48,42,36,45.67,14.96,92.53,91.35,17.72,12.21,30.71
4/18/00 21:28,44,37,37,39,64,42,47,31.10,9.84,18.51,96.86,20.47,14.17,38.98
4/18/00 21:30,44,52,49,38,59,44,38,16.93,14.96,44.89,85.05,21.26,13.39,33.86
4/18/00 21:31,38,53,38,37,62,32,27,9.45,12.21,35.04,86.62,19.29,9.06,16.54
4/18/00 21:33,39,50,41,30,70,34,31,13.78,12.21,28.74,88.59,32.29,7.09,8.27
4/18/00 21:34,53,35,46,28,69,37,39,15.75,7.87,53.94,68.51,27.17,8.27,30.71
4/18/00 21:36,40,50,52,48,58,50,37,18.11,14.57,44.10,41.74,19.69,13.39,33.07
4/18/00 21:37,36,50,44,42,47,40,34,12.60,11.81,53.55,67.72,14.96,25.20,14.17
4/18/00 21:39,50,56,34,40,51,43,37,19.29,23.62,11.42,36.22,17.32,20.47,15.36
4/18/00 21:40,55,51,42,39,61,37,31,32.68,19.29,20.87,51.58,24.81,15.36,12.21
4/18/00 21:42,43,36,39,33,49,40,36,39.77,10.63,14.17,53.15,16.14,12.60,11.81
4/18/00 21:43,43,51,31,39,72,24,34,15.75,18.51,9.45,59.45,25.99,10.24,13.39
4/18/00 21:45,36,45,49,41,62,33,36,10.24,15.36,53.15,61.82,22.05,14.17,16.93
4/18/00 21:46,40,46,17,42,60,45,33,14.17,12.60,66.54,70.87,26.38,16.14,14.57
4/18/00 21:48,29,45,34,34,66,42,41,7.48,23.23,64.18,61.42,25.99,29.92,18.51
4/18/00 21:49,40,69,26,44,42,39,41,12.99,28.74,54.73,61.42,28.74,19.29,24.41
4/18/00 21:51,0,2,0,0,0,1,1,0.00,0.39,0.79,0.00,0.00,0.00,0.00
4/18/00 21:52,41,48,25,38,54,41,35,17.32,17.72,82.68,100.00,20.08,10.24,13.78
4/18/00 21:54,47,49,17,35,68,49,28,14.17,16.93,64.18,46.85,23.62,19.29,14.17
4/18/00 21:55,46,51,36,52,58,39,47,18.51,17.32,48.43,57.09,21.66,18.11,12.99
4/18/00 21:57,46,48,21,40,72,41,50,16.14,22.05,64.97,62.60,25.20,10.24,14.96
4/18/00 21:58,42,38,36,32,61,41,37,17.72,10.63,55.52,56.30,23.62,11.02,9.06
4/18/00 22:00,48,39,21,47,48,48,47,14.96,11.42,66.15,41.34,17.32,11.81,10.63
4/18/00 22:01,42,42,38,37,51,33,24,27.56,17.72,70.48,41.74,12.60,7.48,10.63
4/18/00 22:03,38,50,21,45,38,39,34,15.75,18.11,74.02,42.13,9.06,9.45,31.10
4/18/00 22:04,52,41,12,42,52,36,46,17.32,11.42,47.64,45.67,20.47,8.66,26.77
4/18/00 22:06,30,52,17,45,59,39,35,7.48,15.36,54.73,44.49,23.62,10.63,27.17
4/18/00 22:07,27,37,30,37,46,49,38,5.51,8.66,61.03,60.63,28.35,10.24,29.53
4/18/00 22:09,35,48,48,44,65,39,44,9.45,12.60,55.12,36.62,18.51,8.66,20.87
4/18/00 22:10,51,31,34,37,63,43,25,14.57,8.27,40.55,40.16,35.04,11.42,7.09
4/18/00 22:12,48,42,59,46,66,29,33,29.14,11.02,25.59,38.19,21.26,8.27,14.17
4/18/00 22:13,46,43,37,44,53,33,43,18.11,14.96,27.56,38.19,21.66,7.87,20.87
4/18/00 22:15,50,49,54,53,70,44,35,31.50,12.99,27.95,60.63,27.17,11.02,13.78
4/18/00 22:16,42,40,31,32,70,44,28,30.32,11.81,41.74,40.95,33.47,9.45,8.27
4/18/00 22:18,48,48,52,51,59,49,20,22.44,13.39,56.30,40.16,20.08,14.96,17.72
4/18/00 22:19,47,44,35,36,39,40,25,16.54,12.99,77.57,60.24,11.81,11.02,9.45
4/18/00 22:21,43,47,29,45,41,38,21,10.63,14.96,22.05,34.65,16.14,7.48,7.09
4/18/00 22:22,42,49,33,41,44,32,26,11.02,15.36,13.39,56.30,12.60,7.09,9.45
4/18/00 22:24,37,47,21,45,38,35,24,10.63,13.39,36.62,33.86,10.24,7.87,16.93
4/18/00 22:25,37,38,36,42,52,49,25,20.08,10.24,39.37,30.71,19.29,28.35,11.42
4/18/00 22:27,36,44,23,45,47,40,26,10.63,16.14,7.09,32.68,22.84,14.57,7.87
4/18/00 22:28,36,49,40,44,53,38,32,9.84,21.66,14.57,50.00,16.54,7.87,11.81
4/18/00 22:30,30,48,36,42,47,33,26,11.02,20.47,16.14,69.69,16.14,6.69,7.48
4/18/00 22:31,31,32,26,33,54,37,25,9.84,9.45,76.38,27.56,20.47,8.27,6.30
4/18/00 22:33,31,40,26,46,57,39,22,8.27,12.60,62.60,45.67,18.51,11.02,5.12
4/18/00 22:34,44,51,37,38,64,30,30,14.17,25.20,25.20,100.00,18.11,7.48,12.21
4/18/00 22:36,48,46,46,35,48,29,30,16.14,29.92,13.39,100.00,12.99,7.09,14.17
4/18/00 22:37,33,38,45,21,57,33,36,7.48,18.11,19.69,100.00,17.32,8.27,14.17
4/18/00 22:39,36,46,39,32,55,29,35,10.63,27.17,14.96,88.20,17.72,8.66,25.99
4/18/00 22:40,28,44,40,36,61,39,35,9.45,15.75,14.57,35.44,17.32,9.45,11.42
4/18/00 22:42,42,31,40,32,52,46,19,13.39,7.09,13.78,23.23,16.54,18.51,5.12
4/18/00 22:43,50,43,36,46,54,41,25,20.08,12.21,9.06,39.37,16.93,10.63,9.06
4/18/00 22:45,37,33,42,33,55,34,33,11.02,9.84,13.78,22.44,15.36,10.63,22.05
4/18/00 22:46,39,44,42,47,53,44,31,11.02,13.78,16.14,36.22,18.51,12.60,8.27
4/18/00 22:48,45,34,40,46,64,40,28,12.21,11.42,13.39,38.19,19.69,10.24,30.71
4/18/00 22:49,44,36,33,46,48,37,44,12.60,11.02,9.84,39.77,11.42,9.45,34.65
4/18/00 22:51,31,44,50,44,72,27,34,8.27,12.60,17.32,41.34,26.77,5.91,29.53
4/18/00 22:52,32,30,40,39,62,42,29,11.42,9.45,31.10,68.12,32.68,9.84,10.63
4/18/00 22:54,29,43,50,33,42,34,27,8.27,12.99,18.11,22.05,42.13,7.09,8.27
4/18/00 22:55,32,44,42,39,57,32,28,9.45,14.57,39.37,74.02,25.20,6.30,7.09
4/18/00 22:57,34,45,59,40,52,22,27,10.63,19.29,53.94,87.01,16.93,4.33,10.63
4/18/00 22:58,44,44,43,43,54,37,25,11.02,12.99,64.97,86.23,15.36,10.63,5.91
4/18/00 23:00,40,38,35,43,60,45,31,12.21,10.24,43.31,70.87,22.44,9.45,9.45
4/18/00 23:01,39,56,41,34,29,57,25,11.81,21.66,16.54,25.20,6.30,15.75,5.91
4/18/00 23:03,44,29,39,40,49,42,42,16.14,20.47,13.78,38.59,16.54,11.42,15.75
4/18/00 23:04,39,23,38,34,56,37,34,12.60,7.09,17.72,26.77,15.75,8.27,9.84
4/18/00 23:06,48,39,51,41,63,32,35,12.99,12.60,14.96,27.17,17.32,6.69,11.42
4/18/00 23:07,53,36,46,24,55,35,30,23.23,10.63,16.54,17.72,19.29,7.87,9.45
4/18/00 23:09,43,43,46,45,51,25,24,11.81,15.36,16.14,35.04,17.32,3.94,6.30
4/18/00 23:10,39,35,35,36,53,30,35,11.42,9.84,9.06,37.01,13.78,7.87,29.14
4/18/00 23:12,46,41,42,42,62,32,29,11.81,10.63,14.96,27.95,19.29,8.27,6.69
4/18/00 23:13,48,35,43,43,54,38,22,12.60,33.07,31.50,29.14,18.90,8.66,8.66
4/18/00 23:15,36,30,49,24,48,33,22,11.02,17.32,18.51,18.51,17.32,7.09,20.87
4/18/00 23:16,42,21,25,33,46,24,31,12.21,5.12,8.66,20.47,13.39,4.33,11.81
4/18/00 23:18,36,41,40,44,56,30,23,8.66,10.63,14.57,29.53,16.54,6.30,5.51
4/18/00 23:19,35,32,36,35,39,37,30,10.63,10.63,11.02,27.56,10.24,9.06,7.87
4/18/00 23:21,43,34,31,35,57,38,36,25.59,10.24,8.27,24.41,15.75,8.66,13.78
4/18/00 23:22,38,43,40,35,55,28,37,25.20,12.60,15.75,22.44,20.47,5.51,14.57
4/18/00 23:24,38,32,38,32,58,29,32,11.42,7.48,35.04,25.99,16.54,6.69,25.59
4/18/00 23:25,0,1,1,1,0,0,1,0.00,0.00,0.39,0.39,0.00,0.00,0.00
4/18/00 23:27,33,31,47,41,57,30,20,7.87,9.84,75.60,31.10,16.93,6.69,5.51
4/18/00 23:28,46,43,29,41,44,31,16,11.42,14.17,57.09,29.14,15.75,7.87,4.33
4/18/00 23:30,37,40,33,36,43,26,32,9.45,10.24,53.55,23.62,12.60,5.51,18.51
4/18/00 23:31,26,39,30,45,40,37,36,7.48,10.24,51.97,28.35,10.24,8.27,16.54
4/18/00 23:33,37,34,36,34,60,39,23,11.02,9.06,56.70,22.05,17.32,8.66,9.06
4/18/00 23:34,31,36,33,40,49,28,30,7.48,9.45,52.76,31.50,13.39,5.51,22.44
4/18/00 23:36,33,35,37,30,54,26,22,7.87,35.83,16.14,21.26,16.14,5.12,42.92
4/18/00 23:37,25,14,34,32,56,31,29,8.66,32.29,15.36,22.05,15.36,6.69,10.63
4/18/00 23:39,33,36,44,40,58,28,28,9.06,11.81,21.66,26.77,16.14,5.51,10.24
4/18/00 23:40,33,32,32,42,65,20,34,8.66,10.24,47.64,40.55,17.32,3.94,17.32
4/18/00 23:42,30,33,43,30,47,46,31,8.66,10.24,40.16,26.38,14.17,10.63,10.24
4/18/00 23:43,30,38,32,43,46,26,31,7.48,9.84,16.93,30.71,14.57,4.33,10.24
4/18/00 23:45,39,38,34,28,45,37,27,9.84,12.21,31.10,22.84,18.90,7.09,14.96
4/18/00 23:46,38,41,39,33,46,33,22,11.81,10.63,31.89,35.83,12.99,14.17,5.12
4/18/00 23:48,34,17,40,25,45,34,25,10.63,4.33,16.14,19.29,11.02,6.69,8.27
4/18/00 23:49,44,34,34,37,46,22,29,20.08,9.06,20.87,31.50,15.36,4.72,8.27
4/18/00 23:51,32,34,36,31,54,25,31,8.27,8.66,14.96,22.05,16.93,4.33,14.17
4/18/00 23:52,48,43,46,31,60,34,30,13.78,11.81,35.04,20.08,18.90,7.48,12.99
4/18/00 23:54,29,43,47,48,57,23,28,8.27,12.21,27.95,37.01,16.93,4.33,9.06
4/18/00 23:55,51,44,32,40,40,28,18,14.96,13.78,24.02,40.16,9.45,5.51,11.42
4/18/00 23:57,34,34,44,29,54,42,32,9.45,9.84,57.09,26.38,17.32,8.27,12.99
4/18/00 23:58,36,36,44,29,55,31,27,9.84,9.84,68.90,22.05,16.54,7.09,9.06
4/19/00 0:00,26,23,42,37,50,27,34,6.69,5.12,62.60,20.87,11.81,5.12,9.06
4/19/00 0:01,32,46,32,31,57,20,15,8.27,12.60,52.37,20.87,21.66,4.33,3.15
4/19/00 0:03,39,37,34,37,50,38,20,11.02,15.75,48.82,23.62,14.17,7.48,4.72
4/19/00 0:04,37,39,32,30,60,30,25,10.24,12.99,9.06,22.44,16.93,5.51,10.63
4/19/00 0:06,35,40,35,37,49,26,23,10.24,10.24,9.84,28.35,13.78,5.51,6.30
4/19/00 0:07,33,34,41,38,56,33,27,8.27,8.66,35.83,24.81,16.14,7.09,6.69
4/19/00 0:09,36,30,34,36,38,31,27,7.87,7.87,48.43,24.41,9.06,5.91,8.27
4/19/00 0:10,25,39,34,40,47,28,24,5.51,19.29,59.06,31.10,11.81,5.51,8.66
4/19/00 0:12,28,33,25,49,38,29,23,6.30,12.21,9.84,37.80,11.81,5.51,5.91
4/19/00 0:13,21,19,42,18,51,30,19,3.94,5.51,37.80,14.17,13.39,6.69,3.54
4/19/00 0:15,31,37,31,21,43,30,38,7.09,17.32,12.21,14.96,11.42,7.87,14.57
4/19/00 0:16,28,35,46,48,59,9,24,6.30,12.21,47.64,61.42,15.75,1.57,29.53
4/19/00 0:18,37,28,42,31,50,46,35,10.24,9.84,58.27,20.47,16.14,11.02,12.99
4/19/00 0:19,41,20,32,32,51,36,37,11.81,5.51,54.33,23.23,12.60,7.87,13.78
4/19/00 0:21,26,34,26,25,49,31,17,6.30,22.84,50.40,14.96,16.54,5.91,4.33
4/19/00 0:22,43,35,39,40,55,29,19,11.42,13.39,57.48,35.04,20.87,5.91,4.33
4/19/00 0:24,22,36,28,38,42,35,18,5.51,9.06,52.76,29.14,9.84,6.30,5.12
4/19/00 0:25,31,30,34,33,53,33,30,7.48,8.66,52.76,26.77,12.99,6.69,7.48
4/19/00 0:27,36,43,39,29,58,25,26,10.63,16.14,55.52,19.29,14.57,5.12,7.48
4/19/00 0:28,30,25,26,33,48,25,22,7.09,6.30,50.79,33.07,11.02,5.12,7.09
4/19/00 0:30,35,33,27,31,35,39,23,8.66,12.60,51.19,20.87,8.27,9.06,6.30
4/19/00 0:31,31,35,28,32,47,27,16,9.06,12.99,51.19,25.99,15.36,6.30,9.84
4/19/00 0:33,29,21,25,34,34,25,13,8.66,6.30,51.58,42.13,10.63,6.30,3.15
4/19/00 0:34,29,28,28,25,28,34,20,7.87,10.63,52.37,21.66,7.09,7.87,4.72
4/19/00 0:36,28,32,24,33,41,27,19,6.69,10.63,52.76,25.20,12.60,6.30,6.30
4/19/00 0:37,21,34,32,39,34,24,19,4.72,14.57,54.33,29.53,14.17,4.72,13.39
4/19/00 0:39,29,34,30,33,46,35,19,7.09,17.32,57.48,35.44,20.08,8.27,5.12
4/19/00 0:40,37,43,33,26,27,33,23,10.63,22.84,39.37,30.71,7.09,7.09,7.48
4/19/00 0:42,29,25,28,27,47,27,21,7.09,9.84,18.90,43.70,14.17,7.09,6.30
4/19/00 0:43,22,30,30,30,34,29,13,6.69,11.81,11.81,22.44,11.81,5.91,3.54
4/19/00 0:45,23,30,29,33,38,33,19,6.69,12.21,9.84,26.38,11.81,7.87,7.87
4/19/00 0:46,29,38,20,36,33,21,25,7.09,24.81,5.91,40.16,9.06,5.12,9.06
4/19/00 0:48,25,43,16,35,30,29,18,6.30,16.93,3.54,36.62,14.57,6.69,4.33
4/19/00 0:49,30,35,35,45,38,48,25,7.09,14.57,27.56,37.40,12.21,13.39,7.09
4/19/00 0:51,24,24,33,28,34,33,24,5.51,5.51,12.99,18.90,9.45,7.87,7.09
4/19/00 0:52,27,36,29,37,48,33,21,9.06,9.84,10.63,19.29,16.14,7.87,5.12
4/19/00 0:54,37,32,32,39,36,30,17,9.45,8.27,9.45,25.59,10.24,6.30,4.72
4/19/00 0:55,29,30,22,40,34,30,33,7.48,7.09,6.30,24.41,10.24,6.30,9.45
4/19/00 0:57,29,27,22,29,44,35,26,7.48,6.69,5.91,16.14,13.39,8.66,7.87
4/19/00 0:58,20,26,28,28,41,16,16,4.72,6.30,7.87,15.75,11.02,3.15,3.54
4/19/00 1:00,2,0,0,1,1,0,0,0.39,0.00,0.00,0.00,0.00,0.00,0.00
4/19/00 1:01,30,29,36,28,48,27,17,6.69,7.87,13.78,23.23,15.36,6.30,3.54
4/19/00 1:03,19,30,38,32,36,22,19,4.33,7.87,12.21,20.87,9.84,5.51,4.33
4/19/00 1:04,39,30,22,31,41,31,18,11.02,8.27,7.09,20.47,14.96,7.09,4.33
4/19/00 1:06,25,23,25,31,41,25,28,5.51,5.91,7.87,20.08,14.17,5.51,9.06
4/19/00 1:07,28,31,28,22,40,22,27,7.48,9.45,8.27,15.75,14.96,4.72,12.99
4/19/00 1:09,19,32,32,39,35,20,16,3.94,8.66,11.42,40.55,17.32,3.94,3.54
4/19/00 1:10,27,24,25,26,35,25,13,5.91,7.09,11.42,22.44,12.21,7.09,3.15
4/19/00 1:12,23,24,26,29,31,21,25,5.12,8.66,8.27,24.02,9.45,5.91,6.30
4/19/00 1:13,31,29,21,26,41,27,16,8.27,7.48,7.87,18.90,12.60,6.30,4.33
4/19/00 1:15,25,27,19,30,31,22,16,6.30,7.48,5.91,18.90,7.87,4.72,4.72
4/19/00 1:16,25,20,29,28,60,10,23,6.30,5.51,12.21,20.08,20.47,1.57,6.69
4/19/00 1:18,23,13,26,17,40,24,10,5.12,3.54,7.48,11.02,11.81,5.12,1.97
4/19/00 1:19,23,25,31,24,25,19,18,4.72,7.09,9.06,15.75,8.66,4.33,4.33
4/19/00 1:21,27,38,20,32,47,35,15,7.09,9.45,5.91,23.23,14.96,7.09,4.33
4/19/00 1:22,21,21,29,36,27,28,17,4.72,5.51,8.27,25.20,7.48,5.91,4.33
4/19/00 1:24,25,23,24,22,46,28,25,6.30,5.51,6.69,12.21,16.54,5.12,5.91
4/19/00 1:25,27,12,33,19,27,15,21,6.69,2.76,12.60,9.84,7.48,3.54,5.91
4/19/00 1:27,15,26,25,28,49,22,24,3.15,7.48,7.87,18.51,15.36,4.72,7.48
4/19/00 1:28,23,24,33,26,30,13,17,5.12,5.12,9.45,19.29,10.24,3.54,3.94
4/19/00 1:30,28,38,20,27,38,25,16,8.27,10.63,6.30,22.05,12.60,5.51,5.12
4/19/00 1:31,30,19,28,39,17,17,7,7.87,5.51,14.17,28.74,5.51,3.54,1.18
4/19/00 1:33,22,28,22,36,34,32,16,5.51,6.30,8.66,24.02,15.75,7.87,3.94
4/19/00 1:34,28,10,21,24,18,26,13,6.30,2.36,5.91,18.11,7.09,5.51,2.76
4/19/00 1:36,15,24,16,15,32,22,20,3.94,5.91,3.94,10.63,8.66,5.12,5.91
4/19/00 1:37,21,17,21,30,27,10,18,5.51,4.72,5.91,26.38,10.24,1.97,4.33
4/19/00 1:39,15,23,17,20,36,26,18,2.76,5.91,4.33,11.42,9.45,5.51,4.72
4/19/00 1:40,22,18,24,32,21,20,12,5.51,3.94,7.87,18.51,5.91,5.12,3.15
4/19/00 1:42,20,29,18,35,29,30,14,4.72,7.87,4.33,22.44,8.66,6.69,3.15
4/19/00 1:43,20,13,26,18,26,22,12,3.94,3.15,7.09,10.24,8.66,4.72,2.76
4/19/00 1:45,21,42,22,33,34,22,11,3.94,10.24,6.30,21.26,10.63,4.33,2.76
4/19/00 1:46,18,21,14,31,18,20,17,3.54,4.33,2.76,15.75,5.91,3.94,3.94
4/19/00 1:48,16,22,25,29,28,17,20,3.94,5.91,11.42,19.69,9.06,3.15,5.51
4/19/00 1:49,23,10,17,12,29,16,11,4.33,1.57,5.91,7.48,9.45,2.76,2.76
4/19/00 1:51,7,21,20,25,27,14,16,1.18,4.72,5.91,15.75,8.27,3.54,3.54
4/19/00 1:52,20,19,20,25,22,15,16,5.12,4.33,4.72,16.14,5.91,3.54,3.54
4/19/00 1:54,27,23,20,53,29,25,18,5.91,5.51,4.72,22.05,7.87,4.33,4.72
4/19/00 1:55,23,12,15,21,34,17,15,5.12,2.76,3.54,13.78,9.45,3.54,3.94
4/19/00 1:57,19,19,16,25,22,20,14,3.54,4.33,5.12,13.39,5.91,3.94,3.54
4/19/00 1:58,9,14,24,17,26,8,16,1.97,3.54,5.91,9.45,8.27,1.18,3.94
4/19/00 2:00,15,27,21,26,30,20,13,3.54,6.30,5.12,16.93,9.84,4.33,2.76
4/19/00 2:01,23,8,12,16,20,12,15,4.72,1.97,2.76,9.84,6.30,2.36,3.15
4/19/00 2:03,18,29,25,30,29,22,16,3.15,10.63,6.69,19.29,7.48,3.94,3.94
4/19/00 2:04,16,7,12,12,21,12,9,3.54,1.57,2.36,6.30,6.69,1.97,2.36
4/19/00 2:06,16,17,19,20,25,12,10,2.76,3.54,3.54,11.81,6.30,2.36,2.76
4/19/00 2:07,20,18,14,26,21,13,14,3.94,3.94,6.30,14.96,5.51,2.76,3.54
4/19/00 2:09,21,22,25,22,35,25,15,3.54,5.51,7.09,11.81,13.39,4.33,3.15
4/19/00 2:10,13,16,21,20,24,13,9,2.76,3.15,4.72,12.60,5.91,1.97,1.97
4/19/00 2:12,21,27,20,30,29,19,10,5.12,6.69,14.57,15.75,8.66,3.15,1.97
4/19/00 2:13,12,10,20,16,24,15,13,2.76,2.36,5.12,10.24,7.09,2.76,2.76
4/19/00 2:15,29,23,22,28,20,25,9,5.91,4.72,5.51,14.17,6.69,4.72,1.97
4/19/00 2:16,23,8,9,16,20,14,13,5.91,1.18,1.97,8.66,5.51,3.15,2.76
4/19/00 2:18,17,27,15,26,26,16,16,3.15,5.51,2.36,12.99,5.91,3.15,3.54
4/19/00 2:19,9,18,15,21,29,15,14,1.57,3.15,3.54,12.21,8.66,2.36,3.54
4/19/00 2:21,22,19,20,26,23,19,13,4.33,4.72,3.94,16.93,6.30,3.54,3.15
