TIMESTAMP,L101_volume,L102_volume,L103_volume,L104_volume,L106_volume,L107_volume,L108_volume,L101_occupancy,L102_occupancy,L103_occupancy,L104_occupancy,L106_occupancy,L107_occupancy,L108_occupancy
5/12/2000 18:31,51,41,45,38,49,38,41,38.59,9.06,69.3,72.05,35.04,9.06,88.2
5/12/2000 18:33,38,43,56,38,54,37,37,83.08,12.21,54.73,76.78,33.47,9.06,73.23
5/12/2000 18:34,57,57,47,31,51,42,36,41.74,19.69,32.29,76.78,32.29,10.63,66.15
5/12/2000 18:36,36,49,42,26,48,34,35,55.52,23.62,48.82,100,27.95,7.87,73.63
5/12/2000 18:37,52,61,43,34,57,40,54,54.33,22.05,15.75,100,37.01,9.06,34.65
5/12/2000 18:39,52,53,52,39,42,35,62,70.48,22.84,18.51,97.25,64.18,8.27,56.3
5/12/2000 18:40,42,48,61,50,52,41,59,51.19,33.47,44.49,79.93,35.04,12.21,22.05
5/12/2000 18:42,52,50,48,34,72,42,46,68.9,28.74,44.89,100,28.74,24.41,16.14
5/12/2000 18:43,66,58,48,27,61,39,52,45.67,28.35,64.18,100,22.84,11.42,50
5/12/2000 18:45,46,54,51,37,71,33,65,72.05,21.26,61.03,100,50.4,9.84,60.63
5/12/2000 18:46,53,53,59,36,55,37,35,54.33,14.57,50,100,72.84,9.84,11.81
5/12/2000 18:48,43,48,56,27,44,37,53,74.02,12.6,36.22,100,74.42,9.06,14.96
5/12/2000 18:49,53,50,51,34,51,24,43,46.85,14.57,61.82,100,60.24,6.69,18.9
5/12/2000 18:51,49,54,61,36,77,35,42,68.9,14.96,23.62,89.77,56.7,9.84,64.18
5/12/2000 18:52,38,29,47,22,69,49,27,91.35,11.02,43.7,100,25.2,22.44,20.08
5/12/2000 18:54,51,50,32,28,78,28,39,67.72,23.23,68.9,100,27.56,6.3,14.57
5/12/2000 18:55,42,42,54,24,66,36,46,71.66,22.05,52.76,96.46,21.66,10.24,32.29
5/12/2000 18:57,47,52,58,40,80,32,38,74.81,13.78,26.38,99.61,29.14,7.87,46.46
5/12/2000 18:58,44,53,49,37,71,40,39,75.2,14.57,28.74,77.96,24.81,9.84,48.04
5/12/2000 19:00,53,54,50,40,72,36,52,58.27,16.14,66.93,66.54,28.74,11.81,47.25
5/12/2000 19:01,47,50,43,26,70,45,33,74.02,13.78,56.7,86.23,35.83,13.78,28.35
5/12/2000 19:03,54,53,51,38,58,32,41,66.15,18.51,29.53,66.54,57.09,8.27,26.77
5/12/2000 19:04,45,53,41,35,59,46,38,50.4,18.11,13.39,78.75,78.75,15.75,24.81
5/12/2000 19:06,46,52,50,43,46,32,38,59.06,21.66,53.15,95.68,84.26,10.63,31.1
5/12/2000 19:07,40,44,49,31,54,39,31,61.03,14.96,53.94,100,82.68,11.81,8.66
5/12/2000 19:09,49,50,48,37,51,36,37,71.66,14.17,31.5,85.83,45.28,10.63,25.2
5/12/2000 19:10,48,45,43,36,61,40,24,77.57,12.6,32.68,77.96,36.22,11.02,7.87
5/12/2000 19:12,51,44,43,37,47,38,38,66.93,10.63,42.13,46.85,51.97,11.02,14.17
5/12/2000 19:13,42,42,48,42,66,35,48,54.73,11.42,44.1,33.07,32.29,9.45,18.9
5/12/2000 19:15,50,51,47,38,53,28,40,69.69,25.2,25.99,61.03,33.47,6.3,29.53
5/12/2000 19:16,43,49,43,33,66,38,31,60.63,29.92,47.64,100,39.37,7.48,22.84
5/12/2000 19:18,48,41,57,37,49,27,40,39.37,44.89,44.49,100,26.38,5.12,19.29
5/12/2000 19:19,46,54,50,49,64,39,41,70.48,92.53,16.93,89.77,24.81,8.66,32.68
5/12/2000 19:21,52,42,51,45,59,44,29,58.67,76.78,47.25,79.93,35.04,14.17,25.2
5/12/2000 19:22,46,39,40,48,58,40,42,73.23,43.31,34.65,66.93,42.13,11.81,32.29
5/12/2000 19:24,44,55,50,40,46,39,38,58.27,63.78,53.55,70.48,52.76,7.87,19.29
5/12/2000 19:25,50,58,31,39,68,38,31,53.55,27.17,61.03,79.93,32.29,9.06,12.99
5/12/2000 19:27,47,45,21,48,62,38,45,74.81,21.66,67.33,81.11,41.34,11.02,14.57
5/12/2000 19:28,42,58,28,55,61,41,42,83.86,23.23,30.32,67.33,40.16,10.24,33.86
5/12/2000 19:30,59,53,51,49,49,46,41,67.33,18.51,48.43,70.48,39.37,11.02,40.16
5/12/2000 19:31,51,48,43,53,85,43,30,58.67,16.54,62.21,66.15,52.37,12.6,30.32
5/12/2000 19:33,57,52,49,46,87,35,34,38.98,19.69,90.56,49.22,48.43,8.66,40.55
5/12/2000 19:34,40,44,48,38,79,31,34,65.75,16.93,55.91,83.08,44.89,7.48,30.71
5/12/2000 19:36,50,51,51,44,67,30,36,61.42,14.57,48.04,87.8,63.78,7.48,27.95
5/12/2000 19:37,55,51,39,36,54,53,43,59.85,17.72,90.95,73.23,73.63,18.51,39.77
5/12/2000 19:39,47,50,53,37,79,43,36,55.91,19.29,54.33,93.31,49.22,19.69,12.21
5/12/2000 19:40,44,51,54,41,79,30,40,85.05,24.41,63.78,79.14,34.65,5.91,16.14
5/12/2000 19:42,42,44,44,41,103,29,24,70.08,25.2,54.73,90.16,41.34,8.66,9.45
5/12/2000 19:43,44,47,54,32,98,37,33,64.97,27.17,62.6,100,45.28,9.84,9.84
5/12/2000 19:45,50,57,41,45,87,48,38,72.05,48.04,18.11,100,20.87,10.63,26.38
5/12/2000 19:46,42,42,41,49,99,35,45,49.61,47.25,14.57,82.29,39.37,9.45,41.74
5/12/2000 19:48,45,46,39,47,74,49,38,73.63,80.72,39.37,90.16,29.53,20.47,39.37
5/12/2000 19:49,54,53,24,42,97,35,36,51.19,31.89,100,88.98,39.77,11.81,10.24
5/12/2000 19:51,49,53,36,32,53,34,44,57.48,28.35,100,98.83,26.38,9.45,20.08
5/12/2000 19:52,53,51,43,28,78,49,39,64.97,16.54,96.46,100,34.25,12.6,45.28
5/12/2000 19:54,45,55,52,23,75,37,34,61.03,17.72,65.75,100,27.95,9.84,24.81
5/12/2000 19:55,56,54,52,37,75,38,37,69.69,18.51,83.47,100,22.05,11.81,10.63
5/12/2000 19:57,48,45,45,32,68,34,20,52.76,10.63,44.1,100,31.1,8.66,5.12
5/12/2000 19:58,42,48,48,34,77,27,45,82.29,15.75,62.6,100,30.71,5.12,26.77
5/12/2000 20:00,67,49,51,32,67,47,38,57.09,19.69,61.03,100,32.68,11.42,28.35
5/12/2000 20:01,46,51,43,36,33,41,34,75.99,23.62,69.3,100,51.97,10.24,20.87
5/12/2000 20:03,46,45,43,36,41,40,42,71.66,18.9,13.39,100,63.39,9.45,33.86
5/12/2000 20:04,57,57,48,35,50,36,41,44.89,22.05,61.82,100,59.45,10.63,32.29
5/12/2000 20:06,47,62,46,33,52,37,36,60.63,31.89,42.92,100,44.89,12.21,33.47
5/12/2000 20:07,54,56,44,32,57,48,35,66.15,25.59,80.72,100,59.45,13.78,24.41
5/12/2000 20:09,47,52,48,31,39,45,35,45.28,26.38,43.31,100,55.12,18.9,14.17
5/12/2000 20:10,43,62,40,27,58,35,28,53.15,27.95,72.84,100,59.45,11.42,11.81
5/12/2000 20:12,45,44,46,34,95,47,42,70.08,16.14,79.14,100,31.89,16.93,28.74
5/12/2000 20:13,47,57,43,42,72,38,34,61.42,16.54,63.39,100,24.81,9.06,20.08
5/12/2000 20:15,57,52,46,39,74,39,42,63,20.47,59.06,87.8,24.81,9.45,31.1
5/12/2000 20:16,43,63,45,37,73,46,25,56.3,20.08,71.66,97.65,23.62,12.21,10.63
5/12/2000 20:18,49,59,46,26,75,36,36,56.7,24.41,70.08,100,28.74,7.48,14.57
5/12/2000 20:19,39,54,48,35,83,36,33,65.75,27.95,68.9,100,30.71,7.87,12.6
5/12/2000 20:21,44,48,51,30,89,41,34,73.23,23.62,93.71,100,34.65,9.06,11.42
5/12/2000 20:22,44,42,39,16,72,37,26,77.96,18.11,59.06,100,38.19,9.45,9.45
5/12/2000 20:24,50,49,53,26,90,43,42,44.89,16.93,96.46,100,29.14,11.02,42.52
5/12/2000 20:25,41,51,41,9,110,42,37,60.24,14.96,75.99,100,24.41,16.14,24.41
5/12/2000 20:27,54,47,51,12,77,26,52,61.03,16.93,16.14,100,35.44,6.3,17.32
5/12/2000 20:28,48,45,73,16,88,31,21,49.61,18.51,67.72,100,41.34,5.91,5.51
5/12/2000 20:30,46,46,73,23,57,38,46,53.55,32.68,88.59,100,65.36,8.66,27.56
5/12/2000 20:31,41,47,64,24,71,39,50,63.39,48.43,67.33,100,64.57,9.06,41.74
5/12/2000 20:33,41,45,56,33,87,38,31,76.78,60.24,51.58,100,63,9.45,23.62
5/12/2000 20:34,50,47,65,32,86,46,40,53.94,26.38,32.68,100,61.42,12.99,22.44
5/12/2000 20:36,38,58,72,39,76,37,37,61.03,41.34,28.35,100,33.86,14.57,18.9
5/12/2000 20:37,46,57,59,33,71,37,41,68.9,30.71,18.9,100,32.68,20.87,18.11
5/12/2000 20:39,45,55,58,39,97,45,32,74.81,28.35,64.57,100,33.86,18.11,9.84
5/12/2000 20:40,39,40,50,32,105,32,45,83.47,14.17,21.26,100,45.28,11.02,52.37
5/12/2000 20:42,53,46,50,21,113,38,58,79.14,12.6,49.61,100,32.29,12.99,51.19
5/12/2000 20:43,48,57,42,28,104,50,32,55.12,36.62,12.99,100,24.41,15.75,51.19
5/12/2000 20:45,36,56,35,44,115,36,44,69.3,29.14,9.45,100,42.92,9.45,43.7
5/12/2000 20:46,48,54,57,46,80,51,38,72.84,20.47,53.15,100,36.62,14.57,28.74
5/12/2000 20:48,61,56,43,44,71,43,31,73.63,17.72,51.58,100,38.98,24.41,9.45
5/12/2000 20:49,46,38,55,39,85,45,38,83.47,10.63,35.44,88.2,33.86,25.2,14.96
5/12/2000 20:51,56,59,53,32,80,40,40,74.81,27.17,48.43,100,35.44,13.39,27.17
5/12/2000 20:52,48,58,51,37,79,35,38,82.29,19.29,51.58,97.65,25.99,9.45,26.38
5/12/2000 20:54,41,59,49,37,106,45,34,66.93,21.26,33.86,97.25,36.22,10.24,41.74
5/12/2000 20:55,46,54,40,36,72,39,31,68.9,20.47,53.94,85.44,27.95,9.84,43.7
5/12/2000 20:57,37,63,49,36,60,49,39,71.66,22.44,74.42,91.74,76.38,12.6,47.64
5/12/2000 20:58,43,40,40,30,71,40,46,76.38,20.87,76.38,100,33.86,11.02,40.16
5/12/2000 21:00,38,34,43,34,68,47,41,66.15,9.84,57.48,99.61,38.19,18.9,60.24
5/12/2000 21:01,55,54,55,37,39,42,42,55.12,15.36,57.09,79.93,74.42,20.47,35.04
5/12/2000 21:03,41,48,40,35,45,43,37,62.21,23.62,53.94,76.38,59.45,14.96,35.44
5/12/2000 21:04,48,49,50,30,55,43,44,73.23,13.39,30.71,74.02,68.12,12.99,63.78
5/12/2000 21:06,48,63,42,45,88,33,36,53.15,31.5,22.44,49.61,29.53,7.87,37.01
5/12/2000 21:07,53,56,42,44,90,32,29,52.37,24.02,70.87,66.54,32.68,7.87,25.99
5/12/2000 21:09,45,51,36,29,67,45,26,55.91,22.05,81.5,69.69,43.31,11.42,7.87
5/12/2000 21:10,40,51,39,41,60,33,35,81.5,16.54,29.53,68.51,70.08,11.02,18.11
5/12/2000 21:12,43,61,47,44,65,45,26,72.84,18.9,27.95,81.11,65.36,12.99,7.48
5/12/2000 21:13,48,48,51,43,77,46,31,57.88,16.93,15.75,100,58.67,18.11,21.66
5/12/2000 21:15,54,55,51,27,79,45,39,61.03,23.62,38.59,100,22.84,17.72,18.11
5/12/2000 21:16,41,58,32,28,82,38,32,81.9,26.77,8.27,100,20.47,11.81,29.53
5/12/2000 21:18,42,60,46,22,83,40,43,80.72,20.47,14.17,100,45.28,16.14,47.25
5/12/2000 21:19,46,50,50,23,79,41,39,78.35,25.2,43.31,100,30.71,10.63,27.17
5/12/2000 21:21,49,60,54,33,88,45,27,70.48,20.08,37.8,100,27.56,13.78,13.78
5/12/2000 21:22,50,52,53,31,79,52,20,62.21,14.96,37.4,100,28.74,14.17,8.27
5/12/2000 21:24,49,62,59,35,79,39,31,69.69,24.81,57.09,100,20.87,11.81,9.06
5/12/2000 21:25,51,60,45,27,70,40,42,78.75,31.1,25.2,100,22.05,10.63,13.39
5/12/2000 21:27,49,62,48,33,104,40,41,56.3,42.13,18.9,100,23.62,12.6,15.75
5/12/2000 21:28,45,51,43,32,109,48,48,53.15,41.34,20.08,100,27.56,13.78,36.22
5/12/2000 21:30,46,41,51,35,115,40,37,85.83,24.02,16.14,100,33.86,14.17,22.84
5/12/2000 21:31,46,51,55,34,84,42,30,77.96,19.69,45.67,100,35.04,15.36,18.51
5/12/2000 21:33,48,61,51,32,71,43,36,76.78,20.87,27.17,100,31.89,12.21,24.02
5/12/2000 21:34,40,53,46,32,78,39,42,73.63,16.93,35.83,100,17.72,9.84,29.53
5/12/2000 21:36,51,54,37,35,71,45,40,65.36,16.14,28.74,100,55.91,11.81,26.77
5/12/2000 21:37,29,47,50,36,67,36,32,76.78,15.75,19.29,81.5,44.89,9.45,38.98
5/12/2000 21:39,63,49,62,38,63,44,38,53.15,18.9,25.2,47.25,55.12,10.63,19.29
5/12/2000 21:40,50,55,53,42,68,57,35,75.2,23.23,70.48,39.37,30.71,19.29,18.11
5/12/2000 21:42,39,63,39,47,65,38,33,85.05,23.23,66.15,39.37,32.68,13.78,14.57
5/12/2000 21:43,41,32,46,47,93,42,30,85.05,20.87,48.43,43.31,32.68,11.02,14.17
5/12/2000 21:45,48,55,48,54,96,52,36,57.48,16.54,17.72,63.39,42.92,20.47,26.77
5/12/2000 21:46,46,40,51,34,114,48,40,55.52,9.84,68.9,52.76,42.52,26.38,20.08
5/12/2000 21:48,44,55,53,42,107,32,44,53.15,17.32,60.63,46.07,50,12.99,39.37
5/12/2000 21:49,45,50,54,45,99,34,42,60.63,15.36,47.25,51.19,30.71,9.06,18.9
5/12/2000 21:51,48,49,54,42,82,42,32,63.39,14.17,44.49,69.3,26.38,10.63,20.87
5/12/2000 21:52,43,52,51,39,68,35,35,59.06,18.9,30.71,75.6,21.26,7.87,24.41
5/12/2000 21:54,40,44,49,43,87,32,31,53.15,12.99,14.17,78.35,33.07,7.09,16.14
5/12/2000 21:55,46,57,61,39,92,39,28,55.12,15.75,20.47,87.8,24.41,9.84,10.24
5/12/2000 21:57,46,45,45,32,67,37,32,50,11.81,15.36,71.66,20.47,9.45,9.45
5/12/2000 21:58,45,52,49,36,75,43,34,46.07,14.57,15.75,64.97,22.84,10.63,28.74
5/12/2000 22:00,49,49,51,41,68,41,36,60.63,13.39,14.17,35.04,18.9,9.84,37.8
5/12/2000 22:01,43,43,47,44,78,36,41,68.9,10.24,16.54,33.47,24.02,7.09,43.7
5/12/2000 22:03,42,46,39,49,63,39,38,82.68,12.6,16.54,33.07,22.44,9.45,46.46
5/12/2000 22:04,51,47,57,40,69,34,33,48.82,18.51,33.07,57.09,24.81,7.87,21.66
5/12/2000 22:06,62,50,48,41,79,35,59,44.89,22.44,33.86,60.63,31.5,7.09,46.85
5/12/2000 22:07,51,45,59,45,74,41,61,50.79,15.75,34.65,63.78,27.56,12.21,59.45
5/12/2000 22:09,49,50,34,34,71,29,55,54.33,13.78,49.22,85.44,32.68,6.69,29.53
5/12/2000 22:10,39,56,54,43,55,40,38,87.41,16.93,22.84,91.35,19.29,12.6,17.32
5/12/2000 22:12,45,49,54,30,77,44,38,78.75,35.44,44.49,70.48,23.23,8.66,34.65
5/12/2000 22:13,48,47,52,42,86,39,38,83.47,17.72,25.59,42.52,37.4,10.24,33.07
5/12/2000 22:15,48,53,66,50,72,45,38,74.42,22.84,53.94,55.52,28.74,11.42,41.34
5/12/2000 22:16,47,55,50,38,64,32,43,62.21,23.23,47.25,100,27.56,8.66,33.47
5/12/2000 22:18,36,46,50,41,70,41,44,85.44,21.66,49.22,94.1,26.38,17.72,34.65
5/12/2000 22:19,44,49,55,35,60,42,41,92.92,53.94,19.69,95.68,30.32,9.45,29.53
5/12/2000 22:21,40,41,61,37,67,41,36,66.54,11.42,44.1,83.47,28.35,9.84,30.32
5/12/2000 22:22,53,57,56,32,62,42,38,51.58,21.26,48.04,61.03,24.02,12.99,15.75
5/12/2000 22:24,40,58,50,51,74,47,33,65.75,24.81,38.19,54.33,35.04,14.17,18.11
5/12/2000 22:25,43,49,41,52,72,38,33,67.72,18.51,12.99,87.01,23.62,11.02,16.93
5/12/2000 22:27,38,54,57,37,54,41,36,70.08,18.9,24.41,63,17.32,9.45,13.78
5/12/2000 22:28,49,30,42,41,84,47,30,55.52,10.24,20.87,71.27,28.74,15.36,9.06
5/12/2000 22:30,47,48,59,38,64,38,32,47.64,14.96,35.44,63.78,16.54,10.24,25.59
5/12/2000 22:31,53,53,41,42,67,37,37,40.16,19.29,43.7,44.1,18.11,11.42,19.69
5/12/2000 22:33,47,54,42,51,72,47,34,60.63,16.93,38.19,57.48,26.38,12.6,15.36
5/12/2000 22:34,46,56,52,36,68,42,36,84.65,25.2,16.54,45.67,20.47,10.24,22.05
5/12/2000 22:36,47,50,49,44,67,39,38,66.54,33.86,18.51,48.04,24.81,9.84,15.75
5/12/2000 22:37,47,56,53,45,58,39,40,74.81,64.18,20.08,65.75,30.32,11.81,25.2
5/12/2000 22:39,54,48,43,49,60,51,31,73.23,24.41,11.42,72.05,21.26,16.54,16.54
5/12/2000 22:40,52,41,44,41,58,45,33,55.12,13.39,19.29,64.97,23.23,10.24,14.57
5/12/2000 22:42,47,57,52,45,67,48,30,59.85,20.08,27.95,37.01,22.84,12.21,44.89
5/12/2000 22:43,40,47,42,38,47,40,49,58.67,16.54,27.17,60.24,19.29,10.24,38.19
5/12/2000 22:45,51,51,44,47,67,43,42,39.77,14.17,27.56,62.21,22.84,11.02,13.78
5/12/2000 22:46,36,56,51,40,69,29,52,47.25,29.92,24.02,38.59,24.41,7.48,33.07
5/12/2000 22:48,37,56,51,44,70,40,40,30.32,22.05,58.27,51.97,22.84,11.02,51.19
5/12/2000 22:49,57,45,56,51,69,41,34,16.54,13.78,47.64,66.15,21.26,8.66,29.53
5/12/2000 22:51,49,36,40,31,74,50,37,14.96,11.02,39.77,25.99,29.14,11.42,14.57
5/12/2000 22:52,47,54,42,48,79,37,34,13.39,16.93,49.61,41.74,39.37,8.66,10.63
5/12/2000 22:54,44,49,42,48,40,33,38,12.21,12.99,64.57,43.31,30.32,7.87,40.55
5/12/2000 22:55,38,45,26,39,84,46,36,17.32,12.99,54.73,51.19,37.4,18.11,10.63
5/12/2000 22:57,55,42,37,45,78,34,37,38.98,12.99,49.61,43.7,37.01,15.75,24.02
5/12/2000 22:58,43,53,54,41,68,43,28,44.49,16.54,50.4,45.67,34.65,10.63,11.02
5/12/2000 23:00,49,46,36,46,56,34,29,29.14,13.39,51.19,41.74,21.26,9.45,8.27
5/12/2000 23:01,58,52,42,56,59,41,41,26.77,17.32,53.15,52.37,23.62,10.63,13.78
5/12/2000 23:03,46,49,57,42,88,42,42,44.89,16.93,33.86,77.57,38.59,10.24,14.17
5/12/2000 23:04,42,42,104,40,61,36,43,42.52,12.21,55.12,83.08,21.26,7.09,22.05
5/12/2000 23:06,43,48,73,30,50,27,35,16.93,28.35,34.65,47.25,13.78,4.72,12.6
5/12/2000 23:07,47,54,69,53,49,40,34,13.39,16.14,31.89,57.09,48.04,9.06,12.99
5/12/2000 23:09,49,39,31,39,53,34,33,12.21,11.81,52.37,72.05,67.33,8.27,9.06
5/12/2000 23:10,45,47,50,29,50,36,33,12.21,31.1,29.14,48.43,64.97,8.27,13.78
5/12/2000 23:12,55,45,40,46,60,53,32,15.36,43.7,17.32,57.09,51.19,16.93,31.5
5/12/2000 23:13,55,43,43,45,57,28,32,17.32,9.06,22.84,48.04,20.47,7.09,20.47
5/12/2000 23:15,57,53,45,45,65,44,40,19.69,15.36,39.37,45.67,30.71,12.99,15.75
5/12/2000 23:16,34,44,59,37,56,26,42,17.32,11.42,70.08,59.45,20.87,4.72,14.96
5/12/2000 23:18,48,56,56,40,67,36,26,12.99,21.26,47.64,38.59,28.74,8.27,10.24
5/12/2000 23:19,43,34,48,46,66,39,38,14.17,9.06,21.66,46.85,20.87,8.66,42.13
5/12/2000 23:21,45,37,43,40,62,41,39,13.39,9.06,26.38,33.47,23.23,8.27,27.17
5/12/2000 23:22,57,43,41,31,58,21,28,17.72,11.81,42.92,28.35,25.2,3.94,9.84
5/12/2000 23:24,38,35,52,40,54,31,32,11.42,7.48,53.15,31.5,18.11,6.3,16.93
5/12/2000 23:25,55,55,45,42,67,31,33,16.54,20.87,19.29,40.16,25.59,5.91,30.71
5/12/2000 23:27,33,48,49,38,61,21,39,10.24,16.14,33.47,66.93,24.41,18.9,27.95
5/12/2000 23:28,32,52,48,33,69,42,36,6.3,15.36,38.19,64.18,25.2,12.21,14.17
5/12/2000 23:30,47,50,50,44,70,45,30,12.6,12.6,48.43,53.55,27.56,11.02,10.24
5/12/2000 23:31,40,50,49,51,65,39,21,11.02,14.57,77.17,41.34,23.62,8.27,4.72
5/12/2000 23:33,30,37,47,42,58,35,29,6.69,10.63,31.89,37.8,20.47,7.48,11.42
5/12/2000 23:34,40,47,50,34,55,26,38,14.17,23.62,15.75,35.04,16.14,5.51,15.36
5/12/2000 23:36,39,59,42,49,62,32,27,12.21,16.14,14.96,50,20.47,6.3,8.66
5/12/2000 23:37,60,42,38,35,61,35,37,16.93,12.6,40.16,38.59,24.02,7.48,27.95
5/12/2000 23:39,42,47,61,47,61,44,34,12.21,13.39,40.55,43.7,22.44,10.63,16.93
5/12/2000 23:40,35,45,32,36,60,34,37,10.63,12.99,28.74,40.95,18.11,7.48,12.21
5/12/2000 23:42,40,47,40,52,58,41,30,11.81,11.81,54.33,50.79,22.44,8.27,17.72
5/12/2000 23:43,37,38,39,33,46,36,32,10.24,10.24,31.5,47.25,16.14,6.69,18.9
5/12/2000 23:45,49,45,35,34,50,27,37,12.99,12.21,18.51,31.5,14.96,4.72,19.29
5/12/2000 23:46,46,38,39,44,54,28,37,11.42,10.24,30.32,41.34,14.96,5.51,13.78
5/12/2000 23:48,33,40,45,41,64,39,37,8.66,9.45,30.32,40.55,20.47,8.66,27.56
5/12/2000 23:49,45,38,32,39,54,27,29,11.42,9.45,46.07,28.35,20.08,6.69,10.63
5/12/2000 23:51,41,35,45,36,50,31,20,10.63,15.36,50,25.99,15.36,6.3,5.12
5/12/2000 23:52,33,48,37,40,24,25,23,8.27,16.54,51.97,45.28,49.22,5.12,6.69
5/12/2000 23:54,42,45,42,47,28,38,27,13.39,14.17,55.12,72.05,50,10.63,8.27
5/12/2000 23:55,52,37,35,40,34,33,30,14.17,11.02,60.24,51.97,53.94,27.95,8.66
5/12/2000 23:57,29,31,36,42,31,38,32,7.09,8.27,71.27,33.47,25.99,25.2,9.84
5/12/2000 23:58,30,42,39,36,60,26,29,6.3,11.81,44.1,34.25,17.32,40.55,8.27
5/13/2000 0:00,33,49,40,38,47,27,33,8.66,14.96,14.57,46.07,16.54,53.15,12.6
5/13/2000 0:01,47,39,25,46,32,21,39,11.81,9.06,6.69,51.19,12.6,85.05,12.99
5/13/2000 0:03,39,34,27,37,60,23,28,8.66,7.87,49.22,31.1,33.86,92.53,8.27
5/13/2000 0:04,29,39,26,41,62,40,33,5.51,11.81,100,29.92,25.99,92.92,14.17
5/13/2000 0:06,34,46,21,40,47,45,27,7.87,11.81,79.53,37.01,12.21,47.25,7.87
5/13/2000 0:07,28,50,33,42,56,32,36,5.91,16.93,12.21,55.52,14.96,7.48,9.84
5/13/2000 0:09,39,40,43,36,60,38,28,13.39,12.21,29.53,39.37,26.77,12.21,6.69
5/13/2000 0:10,33,37,46,45,50,40,25,9.06,9.84,24.41,51.19,34.65,18.9,9.06
5/13/2000 0:12,30,40,33,45,39,29,27,7.09,8.66,14.17,31.5,83.86,7.09,7.87
5/13/2000 0:13,37,40,40,32,32,38,32,9.45,11.02,16.14,22.44,80.32,10.24,11.02
5/13/2000 0:15,35,39,42,44,66,24,29,9.84,9.06,17.72,37.4,62.21,5.12,10.63
5/13/2000 0:16,48,33,45,39,54,37,26,14.17,8.27,21.26,25.59,18.11,9.06,12.21
5/13/2000 0:18,35,52,39,46,65,29,44,9.06,18.51,21.26,39.37,24.02,5.51,57.09
5/13/2000 0:19,31,39,35,43,52,37,31,7.48,20.08,14.17,46.85,14.57,7.09,8.66
5/13/2000 0:21,45,34,44,35,61,38,23,11.02,9.84,23.23,29.14,61.82,7.87,5.51
5/13/2000 0:22,34,51,43,42,49,38,39,7.87,14.17,26.77,34.25,24.81,8.27,11.81
5/13/2000 0:24,29,36,42,43,56,29,36,7.48,8.66,20.08,38.19,14.96,5.91,39.37
5/13/2000 0:25,31,34,46,33,60,39,37,7.09,8.66,52.76,19.69,16.54,8.27,9.84
5/13/2000 0:27,44,33,43,39,54,31,29,12.99,7.87,21.66,25.99,12.99,6.3,9.06
5/13/2000 0:28,44,38,33,37,59,35,38,11.02,9.45,11.81,25.99,14.57,6.69,42.52
5/13/2000 0:30,40,39,42,42,59,28,33,10.24,12.99,13.39,31.5,18.9,5.51,54.73
5/13/2000 0:31,43,56,45,42,59,36,33,9.84,16.54,17.72,35.83,48.04,6.69,54.33
5/13/2000 0:33,38,41,39,32,62,33,33,8.66,12.6,62.6,60.63,31.5,6.69,36.62
5/13/2000 0:34,31,48,51,46,57,40,26,7.48,11.02,61.82,64.18,16.54,7.87,7.09
5/13/2000 0:36,34,33,40,40,54,48,28,9.45,9.45,67.33,26.38,16.93,10.24,9.06
5/13/2000 0:37,31,35,35,37,46,30,31,7.87,8.27,15.75,24.81,12.6,7.87,8.27
5/13/2000 0:39,33,35,48,34,67,32,27,8.66,8.27,14.96,22.84,17.32,5.91,6.69
5/13/2000 0:40,47,30,32,41,40,26,36,11.81,7.87,8.27,31.1,9.06,5.12,9.45
5/13/2000 0:42,45,43,32,52,55,26,28,13.78,11.42,10.63,40.55,15.36,5.12,43.7
5/13/2000 0:43,35,31,37,32,56,40,29,8.27,7.87,9.84,23.62,16.14,7.87,12.6
5/13/2000 0:45,37,46,36,44,49,28,32,7.87,18.9,10.24,28.74,12.99,5.51,12.6
5/13/2000 0:46,30,46,43,44,55,24,39,6.69,29.53,12.99,35.83,15.75,4.33,11.42
5/13/2000 0:48,45,51,40,46,59,41,36,17.32,15.36,12.99,47.25,17.72,8.27,12.21
5/13/2000 0:49,34,34,36,39,56,52,29,8.27,10.24,16.54,30.32,19.69,11.81,9.06
5/13/2000 0:51,35,45,49,42,57,34,28,7.48,13.78,27.56,26.77,27.95,7.48,7.87
5/13/2000 0:52,30,35,37,38,45,34,32,7.48,9.06,9.45,29.92,56.3,6.3,8.66
5/13/2000 0:54,37,51,41,40,41,31,31,8.66,14.57,10.24,27.95,55.12,7.09,7.09
5/13/2000 0:55,47,39,38,34,43,36,36,10.24,9.45,10.24,20.47,59.85,11.81,11.81
5/13/2000 0:57,32,35,43,38,59,38,24,7.09,9.06,14.96,24.02,26.38,7.87,7.48
5/13/2000 0:58,51,40,38,37,40,35,28,11.42,11.81,11.42,32.29,11.02,7.09,7.09
5/13/2000 1:00,36,34,23,41,41,38,34,10.63,9.84,4.33,28.35,12.21,8.27,15.75
5/13/2000 1:01,28,32,40,34,46,40,31,7.48,7.87,11.02,20.87,12.6,10.63,51.97
5/13/2000 1:03,25,23,23,43,53,32,26,5.91,5.12,39.37,27.17,14.17,7.09,19.29
5/13/2000 1:04,35,34,21,38,41,19,27,7.87,8.27,50,39.37,10.63,3.54,7.87
5/13/2000 1:06,32,41,38,42,48,23,44,7.87,9.84,52.37,40.95,14.17,4.33,12.6
5/13/2000 1:07,34,47,23,49,42,38,22,7.87,14.57,49.22,34.25,11.42,7.87,7.48
